id	loc	bytes	jp	en	edited_en
202:$7652	218:$49BF	98	<26>ぎたん<26><br>これは おカネだ。<br>モンスターに投げても きくぞ。<br>やはり よのなか カネしだい、、。	<26>Gitan<26><br>Money. It also works when<br>thrown at monsters. Money<br>really does make the world go<br>round...	
202:$7686	218:$4A22	6	<26>にく<26>	<26>Meat<26>	
202:$768B	218:$4A29	8	<26>かいだん<26>	<26>Stairs<26>	
202:$7692	218:$4A32	245	<26>わなのもと<26><br>いろいろなワナがつくれるぞ。<br>ワナしの腕輪を そうびしていれば<br>しかけたワナをカイゾウすることも<br>できるぞ。<br>フロアによって<br>つくれるワナのしゅるいが ちがうぞ。<br>一度しかけたワナは ひろえないぞ。<br>あぶないので<br>町には もちかえれないぞ。	<26>Trap Parts<26><br>Use them to build various<br>traps. With a Trapper's<br>Bracelet, you can modify<br>traps you have placed.<br>Available trap types vary by<br>floor. Placed traps cannot be<br>recovered, and Trap Parts<br>cannot return to town because<br>they are dangerous.	
202:$7719	218:$4B28	84	<26>かさタヌキ<26><br>これは かさタヌキだ。<br>どうやら もとのすがたに<br>もどったことに<br>気づいていないらしい。	<26>Kasa Tanuki<26><br>A Kasa Tanuki. It seems<br>unaware that it has returned<br>to its true form.	
202:$7750	218:$4B7D	92	<26>からかさタヌキ<26><br>これは からかさタヌキだ。<br>どうやら もとのすがたに<br>もどったことに<br>気づいていないらしい。	<26>Karakasa Tanuki<26><br>A Karakasa Tanuki. It seems<br>unaware that it has returned<br>to its true form.	
202:$778B	218:$4BDA	168	<26>たんたんタヌキ<26><br>これは たんたんタヌキだ。<br>ずっとがんばって ばけていたけど<br>ちょっと気をぬいたひょうしに<br>もとのすがたに<br>もどってしまったことに<br>どうやら 気づいていないらしい。	<26>Tantan Tanuki<26><br>A Tantan Tanuki. It worked<br>hard to maintain its disguise,<br>but relaxed for just a moment<br>and returned to its true form.<br>It does not seem to have<br>noticed.	
202:$77EB	218:$4C83	107	<26>ぎんのおまもり<26><br>いつのまにか てにはいり<br>いつのまにか きえている<br>なぞのおまもり。<br>いろちがいもあるぞ。	<26>Silver Talisman<26><br>A mysterious talisman that<br>appears and disappears before<br>you know it. Other colors<br>exist.	
202:$7824	218:$4CEF	105	<26>きんのおまもり<26><br>いつのまにか てにはいり<br>いつのまにか きえている<br>なぞのおまもり。<br>いろちがいもあるぞ。	<26>Gold Talisman<26><br>A mysterious talisman that<br>appears and disappears before<br>you know it. Other colors<br>exist.	
202:$785D	218:$4D59	15	<26>どらごんぶれす<26>	<26>Dragon Breath<26>	
202:$7867	218:$4D69	12	<26>たいほうのたま<26>	<26>Cannonball<26>	
202:$7871	218:$4D76	6	<26>いし<26>	<26>Rock<26>	
202:$7876	218:$4D7D	19	<26>ばんのうのつえ<26>	<26>All-purpose Staff<26>	
202:$7880	218:$4D91	7	<26>みず<26>	<26>Water<26>	
202:$7885	218:$4D99	9	<26>もんすたー<26>	<26>Monster<26>	
202:$788D	218:$4DA3	12	<26>とくぎ<26>	<26>'s Ability<26>	
203:$4120	228:$5AC7	54	アモカチ<speaker>つーか やっぱり<br> ここの りょうりは うめー！！<page>	Amokachi: Anyway, the food<br>here really is delicious!!<page>	
203:$4141	228:$5AFE	102	アモカチ<speaker>うむむ<br> また たいへんなことに<br> なってきたなあ。<page><box>アモカチ<speaker>けど やっぱり<br> ここの りょうりは うめー！！<page>	Amokachi: Hmm... Things<br>are getting serious again.<page><box>Amokachi: But the food<br>here really is delicious!!<page>	
203:$4183	228:$5B65	46	アモカチ<speaker>やっぱり<br> ここの りょうりは うめー！！<page>	Amokachi: The food here<br>really is delicious!!<page>	
203:$41A0	228:$5B94	85	アモカチ<speaker>セレクトボタンを おしながら<br> aボタンでも ワナが かいぞう<br> できて べんりなんだな<EE>。<page>	Amokachi: You can also modify<br>a trap by pressing A while<br>holding Select. Handy, huh?<page>	
203:$41D6	228:$5BEA	48	アモカチ<speaker>町の ぎょうじの<br> じゅんびをしているんだ。<page>	Amokachi: I am preparing<br>for the town festival.<page>	
203:$41F5	228:$5C1B	44	アモカチ<speaker>ねばれるだけ<br> ねばってやるぜ！<page>	Amokachi: I will hold<br>out as long as I can!<page>	
203:$420D	228:$5C48	36	アモカチ<speaker>たのんだぞ！<br> <name>さん！<page>	Amokachi: I am counting<br>on you, <name>!<page>	
203:$4222	228:$5C6D	81	アモカチ<speaker>たしかに心配しても<br> しょうがないよな。<page><br> とりあえず メシだ メシ。<page>	Amokachi: I guess<br>worrying will not help.<page><box>Amokachi: For now,<br>it is time to eat.<page>	
203:$4250	228:$5CBF	57	アモカチ<speaker>あんなブッソウなとこ<br> いくのは ヤダしなあ、、。<page>	Amokachi: I do not want to<br>go anywhere that dangerous...<page>	
203:$4271	228:$5CF9	49	アモカチ<speaker>ここの りょうりは<br> あいかわらず うめー！<page>	Amokachi: The food here<br>is as delicious as ever!<page>	
203:$428F	228:$5D2B	49	アモカチ<speaker>ここの りょうりは<br> すごく うめー！<page>	Amokachi: The food here<br>is incredibly delicious!<page>	
203:$42AA	228:$5D5D	549	おはらいオババ<speaker>まさか奈落の果て<br> まで とうたつしてしまうとは！<page><box>おはらいオババ<speaker>おぬしの名は<br> この砂漠の町に えいえんと<br> かたりつがれようぞ！<page><box>おはらいオババ<speaker>大気の よどみも<br> なくなった。<page>もはや わざわいが<br> おこることも ないであろう。<page><box>おはらいオババ<speaker>ただし、、<page><br> これは わざわいでは<br> ないが、、。<page><box>おはらいオババ<speaker>くずれた魔城からは<br> まだ なにかを かんじるのじゃ。<page><box>おはらいオババ<speaker>大天守閣と<br> 東小天守、、<page>あそこには<br> べつの毒気が ながれておる。<page><box>おはらいオババ<speaker>ばんぶつの<br> へんかする しゅうきが<br> あそこだけ ちがうような、、。<page>	Obaba: To think you<br>reached the very end<br>of the Abyssal Depths!<page><box>Obaba: Your name will<br>forever be passed down<br>in this desert town!<page><box>Obaba: The miasma in the<br>air has also vanished.<page><box>Obaba: No further<br>calamity should befall us.<page><box>Obaba: However...<page><box>Obaba: This is not<br>a calamity, but...<page><box>Obaba: I still sense something<br>from the fallen Magic<br>Castle.<page><box>Obaba: The Castle Keep<br>and the Castle Tower...<page><box>Obaba: A different miasma<br>flows through those places.<page><box>Obaba: The cycle by<br>which all things change...<page><box>Obaba: It seems different<br>in those places alone...<page>	
203:$43EB	228:$5F83	178	おはらいオババ<speaker>奈落の果ては<br> 町の入口を出て 砂漠の<br> むこうがわにある。<page><box>おはらいオババ<speaker>今までで いちばん<br> きびしい旅になると思うが、、<page><br> おねがいだ。姫さまを、、。<page>	Obaba: The Abyssal Depths<br>lie beyond the desert<br>outside the town entrance.<page><box>Obaba: I fear this<br>will be your most<br>grueling journey yet...<page><box>Obaba: But please,<br>save the Princess...<page>	
203:$4455	228:$6036	179	おはらいオババ<speaker>奈落の果ては<br> 町の入口を出て 砂漠の<br> むこうがわにある。<page><box>おはらいオババ<speaker>なにも<br> 持って いけないし<br> なかまも つれていけぬ。<page><box>おはらいオババ<speaker>今までで<br> いちばん きびしい旅になるぞ。<page>	Obaba: The Abyssal Depths<br>lie beyond the desert<br>outside the town entrance.<page><box>Obaba: You can take neither<br>items nor companions.<page><box>Obaba: This will be your<br>most grueling journey yet.<page>	
203:$44D1	228:$60EA	285	おはらいオババ<speaker>そのご<br> きゅうきょくの土は<br> 見つかったかのう？<page><box>おはらいオババ<speaker>え？、、<page><br> まだ？、、<page>かっかっかっかっ！！<page><br> いや しつれい。<page><box>おはらいオババ<speaker>まあ ちょっと<br> かわったダンジョンのようだし<br> きながに がんばることじゃ。<page><box>おはらいオババ<speaker>しかし、、<page><br> 毒気の ながれが<br> やはり ミョウな、、。<page>	Obaba: Have you found the<br>Ultimate Soil since then?<page><box>Obaba: What...?<page><box>Obaba: Not yet...?<page><box>Obaba: Ka-ka-ka-ka!!<page><box>Obaba: Forgive me.<page><box>Obaba: It seems to be a<br>rather unusual dungeon.<page><box>Obaba: Take your<br>time and keep trying.<page><box>Obaba: Yet...<page><box>Obaba: The flow of miasma<br>still feels strange...<page>	
203:$4580	228:$6208	58	おはらいオババ<speaker>ムム、、<br> 毒気の ながれが<br> なんかミョウな、、。<page>	Obaba: Hmm...<br>The flow of miasma<br>feels somehow strange...<page>	
203:$45A7	228:$6243	96	おはらいオババ<speaker>なにを<br> おっしゃいまする。<page><box>おはらいオババ<speaker>ババは くいとめてた<br> だけのこと。すべては <name>の<br> おかげですじゃ。<page>	Obaba: What are you saying?<page><box>Obaba: I merely held it back.<page><box>Obaba: Everything was<br>thanks to <name>.<page>	
203:$45EF	228:$62A4	57	おはらいオババ<speaker>砂丘で なにか<br> おこっているらしいが、、。<page>	Obaba: Something appears to<br>be happening in the dunes...<page>	
203:$4612	228:$62DE	73	おはらいオババ<speaker>領主さまのことは<br> ワシに まかせておけ。<page><box>おはらいオババ<speaker>おぬしは<br> いっこくもはやく キュラスを！<page>	Obaba: Leave the Lord to me.<page><box>Obaba: You must hurry<br>after Curas at once!<page>	
203:$4654	228:$6328	85	おはらいオババ<speaker>天地の光よ。<br> 暗黒の邪気を おいはらわん<br> ことを、、。<page>	Obaba: Light of<br>heaven and earth...<page><box>Obaba: Drive away the<br>dark and wicked miasma...<page>	
203:$4683	228:$637E	84	おはらいオババ<speaker>うむむ、、マズイ。<page><br> どう かんがえてもマズイ、、。<page>	Obaba: Hmm... This is bad.<page><box>Obaba: No matter how I<br>consider it, this is very<br>bad...<page>	
203:$46A9	228:$63D3	45	おはらいオババ<speaker>もうじき<br> まん月が やってくる、、。<page>	Obaba: The full moon<br>will soon be upon us...<page>	
203:$46C8	228:$6401	128	おはらいオババ<speaker>おお オマエのような<br> おさないコまで しんぱいを、、。<page><box>おはらいオババ<speaker>だいじょうぶじゃ。<br> しんぱい するでない。<page><br> きっと きぼうは やってくる。<page>	Obaba: Oh, even a young<br>child like you is worried...<page><box>Obaba: It will be all<br>right. Do not worry.<page><box>Obaba: Hope will surely come.<page>	
203:$4722	228:$6482	136	おはらいオババ<speaker>ものごとは たえず<br> 見えぬところで うごいておる。<page><box>おはらいオババ<speaker>だれの目にも<br> うごいて見えてからでは<br> おそいのじゃ。<page>	Obaba: Events are always<br>unfolding where none can<br>see.<page><box>Obaba: By the time their<br>movement is plain to everyone,<br>it is already too late.<page>	
203:$4771	228:$650B	60	おはらいオババ<speaker>なにかが、、<page><br> なにかが おきようと<br> しておる、、。<page>	Obaba: Something...<page><box>Obaba: Something is<br>about to happen...<page>	
203:$4798	228:$6548	96	おはらいオババ<speaker>大気が<br> よどんでおる、、。<page><box>おはらいオババ<speaker>こんなときは<br> なにか ワルイことが<br> おきそうな気がするのだが、、。<page>	Obaba: The air is stagnant...<page><box>Obaba: Times like this<br>make me fear something<br>bad will happen...<page>	
203:$47E2	228:$65A9	15	ビビンギダ<speaker>、、。<page>	Bibingida: ...<page>	
203:$47EE	228:$65B9	47	ビビンギダ<speaker>姫さまが<br> ぶじで よかったわ<EE>！！<page>	Bibingida: I am so glad<br>the Princess is safe!!<page>	
203:$480A	228:$65E9	40	ビビンギダ<speaker>姫さまが<br> さらわれたンだって？！！<page>	Bibingida: The Princess<br>was abducted?!!<page>	
203:$4826	228:$6612	42	ビビンギダ<speaker>いったい<br> なにが あったの？、、。<page>	Bibingida: What in<br>the world happened...?<page>	
203:$4841	228:$663D	115	ビビンギダ<speaker>ヌワンコの家の<br> かけじくウラが じつは<br> ダンジョンだったんだって？<page><box>ビビンギダ<speaker>おっどろき<EF><EF><hspace:01>っ！！<page>	Bibingida: The hanging<br>scroll in Nuwanko's house...<page><box>Bibingida: concealed<br>a dungeon?<page><box>Bibingida: What a surprise!!<page>	
203:$4883	228:$66B1	94	ビビンギダ<speaker><name>さんの<br> おかげで みんな また<br> しあわせに くらせるわ。<page><box>ビビンギダ<speaker>ホントありがとね！<page>	Bibingida: Thanks to you,<br><name>, everyone<br>can live happily again.<page><box>Bibingida: Thank you so much!<page>	
